,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
chr7;54318816;54318824,7.7512,7.7512,7.7512,11.3767,7.7512,6.6911,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.0452,7.7512,5.7868,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;5050776;5053900,7.7512,3.0686,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;23550227;23550298,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.0394,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;6033698;6034203,7.7512,7.7512,7.7512,6.4677,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.7238,7.7512,7.7512,4.671,7.7512,7.7512,7.7512,5.5349,7.7512
chr13;71903417;71906418,7.7512,7.7512,5.714,7.7512,7.7512,7.7512,7.7512,5.8167,8.4501,5.9504,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.4002,7.7512,5.0796,6.063,7.7512
chr4;63842036;63842540,7.7512,5.1084,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.678,6.9234,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.8706,7.7512,7.7512
chr5;46271828;46273400,7.7512,5.6216,7.7512,5.3164,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.7917,7.7512,7.7512,7.7512,7.7512,8.8927,5.5243,5.3735,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;3919342;3929538,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.9371,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr20;7324573;7324930,7.7512,7.7512,7.7512,7.7512,7.7512,2.8926,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr7;54318812;54318824,7.7512,8.8854,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.3309,5.8935,7.7512,5.9203,7.7512,8.9503,7.7512,7.7512,6.0264,7.7512,7.7512,7.7512,5.9462,8.7946,5.1651,7.7512,7.7512
chr9;22501914;22502700,7.7512,7.7512,7.7512,7.7512,7.7512,5.8142,7.7512,7.7512,3.9876,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.877,7.7512,7.7512
chr4;151870381;151871415,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.8834,6.7072
chr8;11827501;11828580,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.8059,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr10;95241720;95243758,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.7491,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr22;18143467;18146386,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.723,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr17;1036804;1056275,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.693,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;113996024;113999692,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.6831,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr15;29119844;29133037,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.6709,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;19041950;19042587,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.2926,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.6227
chr3;84056282;84057015,7.7512,7.7512,4.2318,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.1729,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.3102,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr3;162999939;163001774,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.5164,7.7512,5.0456,5.0114,7.7512,7.7512,5.3807,7.7512,9.0369,7.7512,7.7512,7.7512,9.3475
chr16;32577580;32577588,4.2843,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.846,7.7512,7.7512,7.7512,7.7512,7.7512,3.6384,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.4462,7.7512
chr13;48959579;48962368,7.7512,7.7512,4.9064,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.096,7.7512,7.7512,7.7512,7.7512,5.1035,7.7512,7.7512,5.7509,7.7512,7.7512,7.7512,4.8446,7.7512
chr22;18144133;18146386,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.2876,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr21;43550992;43552931,9.2578,7.7512,5.5185,7.7512,5.2926,5.2732,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.3756,4.8263,7.7512,7.7512
chr16;78920119;78925396,7.7512,7.7512,7.7512,7.7512,2.2581,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;150825938;150839042,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.6872,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0174,4.502,7.7512,5.0432
chr1;30012663;30014547,7.7512,2.202,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;19471448;19475452,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.0477,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr17;6408236;6408947,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,2.0243,7.7512
chr7;70958264;70961155,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.1009,7.7512,7.7512,9.0467,9.068,7.7512,6.0389,9.3742,7.7512,5.5481,7.7512,6.2449,5.528,9.2661,5.8274,7.7512,5.3317,7.7512
chr6;76730151;76731778,7.7512,7.7512,7.7512,7.7512,3.2464,3.7643,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;58622924;58624221,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,1.7889,7.7512
chr6;3280919;3281180,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,1.7206,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr13;34067830;34071004,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,1.4491,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr17;29057130;29058500,7.7512,7.7512,7.7512,7.7512,1.2581,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr7;22395853;22396868,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0036,4.8279,7.7512,5.0676,7.7512,7.7512,4.8309,7.7512,5.214,7.7512,7.7512,7.7512,5.1974,5.0138,4.9936,7.7512,7.7512
chr13;100871405;100873374,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.128,7.7512,7.7512,1.2966,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chrX;4329955;4333240,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,0.8146,7.7512,7.7512,7.7512
chr13;111039323;111039659,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,0.6425,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;69543096;69543406,7.7512,7.7512,7.7512,7.7512,0.5313,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;66242447;66242480,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,0.4281,7.7512,7.7512
chr15;27680690;27681353,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,0,7.7512,7.7512,7.7512
chr6;88575292;88577504,7.7512,7.7512,7.7512,7.7512,7.7512,1.3874,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,0.806,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
